method,selected_k,population_closure_max_row_tv,population_exact_at_1e_minus_10,heldout_closure_mean_row_tv,ari_family8,ari_t2,max_ari_cube_coordinate2,tau,samples_per_state,repeat
blind_raw_eigengap,4,0.03710267676058694,False,0.04097742422474805,,,,0.1,5000,58
oracle_k2,2,1.1796119636642288e-15,True,0.0033492258397846684,,-0.021739130434782608,1.0,0.1,5000,58
oracle_k8,8,0.035366682227559065,False,0.04039288599476052,-0.12743628185907047,,,0.1,5000,58
blind_raw_eigengap,4,0.03710267676058703,False,0.04165205034832173,,,,0.1,5000,59
oracle_k2,2,1.1796119636642288e-15,True,0.0033594366227503608,,-0.021739130434782608,1.0,0.1,5000,59
oracle_k8,8,0.03536668222755907,False,0.04108793291553336,-0.12743628185907047,,,0.1,5000,59
blind_raw_eigengap,4,0.03710267676058694,False,0.04093051453840427,,,,0.1,5000,60
oracle_k2,2,1.2004286453759505e-15,True,0.003117645721007882,,-0.021739130434782608,1.0,0.1,5000,60
oracle_k8,8,0.06156696482679447,False,0.04038952120901353,-0.12743628185907047,,,0.1,5000,60
blind_raw_eigengap,4,0.037102676760587025,False,0.04108417566636668,,,,0.1,5000,61
oracle_k2,2,8.465450562766819e-16,True,0.003081925879784328,,-0.021739130434782608,1.0,0.1,5000,61
oracle_k8,8,0.035366682227558933,False,0.0414676975141418,-0.12743628185907047,,,0.1,5000,61
blind_raw_eigengap,4,0.037102676760587025,False,0.04113524924169196,,,,0.1,5000,62
oracle_k2,2,0.10121966886898423,False,0.05211301388460652,,0.23369565217391305,0.23369565217391305,0.1,5000,62
oracle_k8,8,0.035366682227559114,False,0.0318003654175341,-0.12743628185907047,,,0.1,5000,62
blind_raw_eigengap,4,0.03710267676058687,False,0.0417914229247914,,,,0.1,5000,63
oracle_k2,2,0.07151512381109926,False,0.03107466361865761,,0.04341926729986431,0.55359565807327,0.1,5000,63
oracle_k8,8,0.03536668222755917,False,0.04145680506309497,-0.12743628185907047,,,0.1,5000,63
blind_raw_eigengap,4,0.037102676760586775,False,0.041263894953501544,,,,0.1,5000,64
oracle_k2,2,0.10121966886898405,False,0.051640096818637606,,0.23369565217391305,0.23369565217391305,0.1,5000,64
oracle_k8,8,0.035366682227558906,False,0.04065912823434713,-0.12743628185907047,,,0.1,5000,64
blind_raw_eigengap,4,0.0371026767605871,False,0.042259043031898924,,,,0.1,5000,65
oracle_k2,2,0.07151512381109887,False,0.030656493252135836,,0.04341926729986431,0.55359565807327,0.1,5000,65
oracle_k8,8,0.06156696482679447,False,0.04129112971642914,-0.12743628185907047,,,0.1,5000,65
blind_raw_eigengap,4,0.03710267676058707,False,0.04089815242269703,,,,0.1,5000,66
oracle_k2,2,0.10121966886898405,False,0.05033384905820229,,0.23369565217391305,0.23369565217391305,0.1,5000,66
oracle_k8,8,0.06156696482679436,False,0.041768960857446885,-0.12743628185907047,,,0.1,5000,66
blind_raw_eigengap,4,0.03710267676058694,False,0.04090718837149873,,,,0.1,5000,67
oracle_k2,2,0.07151512381109926,False,0.02955843930088434,,0.04341926729986431,0.55359565807327,0.1,5000,67
oracle_k8,8,0.07841021672440038,False,0.045046149960172276,-0.12743628185907047,,,0.1,5000,67
blind_raw_eigengap,4,0.03710267676058694,False,0.041007062820128205,,,,0.1,5000,68
oracle_k2,2,1.1796119636642288e-15,True,0.003239138146071003,,-0.021739130434782608,1.0,0.1,5000,68
oracle_k8,8,0.03536668222755907,False,0.04099326090694603,-0.12743628185907047,,,0.1,5000,68
blind_raw_eigengap,4,0.0371026767605871,False,0.041063086647111745,,,,0.1,5000,69
oracle_k2,2,8.465450562766819e-16,True,0.0032577628519762252,,-0.021739130434782608,1.0,0.1,5000,69
oracle_k8,8,0.061566964826794565,False,0.04129667499256873,-0.12743628185907047,,,0.1,5000,69
blind_raw_eigengap,4,0.037102676760587025,False,0.041060281185071615,,,,0.1,5000,70
oracle_k2,2,1.1796119636642288e-15,True,0.003349634273881045,,-0.021739130434782608,1.0,0.1,5000,70
oracle_k8,8,0.061566964826794524,False,0.0415648368640607,-0.12743628185907047,,,0.1,5000,70
blind_raw_eigengap,4,0.03710267676058687,False,0.04069022713131785,,,,0.1,5000,71
oracle_k2,2,0.10121966886898405,False,0.05185676452696227,,0.23369565217391305,0.23369565217391305,0.1,5000,71
oracle_k8,8,0.06156696482679435,False,0.04220863017927362,-0.12743628185907047,,,0.1,5000,71
blind_raw_eigengap,4,0.03710267676058707,False,0.04082610218548271,,,,0.1,5000,72
oracle_k2,2,0.10121966886898405,False,0.04994843515192929,,0.23369565217391305,0.23369565217391305,0.1,5000,72
oracle_k8,8,0.07841021672440046,False,0.04549565029599819,-0.12743628185907047,,,0.1,5000,72
blind_raw_eigengap,4,0.03710267676058694,False,0.0406207813906203,,,,0.1,5000,73
oracle_k2,2,0.10121966886898429,False,0.05139634944014354,,0.23369565217391305,0.23369565217391305,0.1,5000,73
oracle_k8,8,0.06156696482679436,False,0.04173782716476069,-0.12743628185907047,,,0.1,5000,73
blind_raw_eigengap,4,0.037102676760586775,False,0.0409290077830739,,,,0.1,5000,74
oracle_k2,2,1.1796119636642288e-15,True,0.0032668553456499058,,-0.021739130434782608,1.0,0.1,5000,74
oracle_k8,8,0.06156696482679426,False,0.04050939390114178,-0.12743628185907047,,,0.1,5000,74
blind_raw_eigengap,4,0.037102676760587025,False,0.04003441732497806,,,,0.1,5000,75
oracle_k2,2,8.465450562766819e-16,True,0.003189473976605748,,-0.021739130434782608,1.0,0.1,5000,75
oracle_k8,8,0.06156696482679449,False,0.040696922713580795,-0.12743628185907047,,,0.1,5000,75
blind_raw_eigengap,4,0.03710267676058707,False,0.04185887859293579,,,,0.1,5000,76
oracle_k2,2,0.10121966886898405,False,0.05028593518665123,,0.23369565217391305,0.23369565217391305,0.1,5000,76
oracle_k8,8,0.03536668222755905,False,0.041417537434169004,-0.12743628185907047,,,0.1,5000,76
blind_raw_eigengap,4,0.03710267676058687,False,0.040890622673688655,,,,0.1,5000,77
oracle_k2,2,0.10121966886898426,False,0.051348431506126335,,0.23369565217391305,0.23369565217391305,0.1,5000,77
oracle_k8,8,0.06156696482679436,False,0.040950941245857415,-0.12743628185907047,,,0.1,5000,77
blind_raw_eigengap,4,0.03710267676058694,False,0.04158998047287312,,,,0.1,5000,78
oracle_k2,2,8.465450562766819e-16,True,0.0024555381135712728,,-0.021739130434782608,1.0,0.1,5000,78
oracle_k8,8,0.03536668222755923,False,0.03267226955277212,-0.12743628185907047,,,0.1,5000,78
blind_raw_eigengap,4,0.037102676760586775,False,0.041262964706732,,,,0.1,5000,79
oracle_k2,2,0.10121966886898405,False,0.05044635259983946,,0.23369565217391305,0.23369565217391305,0.1,5000,79
oracle_k8,8,0.06156696482679436,False,0.04097533479838713,-0.12743628185907047,,,0.1,5000,79
blind_raw_eigengap,4,0.03710267676058707,False,0.0409446723998089,,,,0.1,5000,80
oracle_k2,2,1.1796119636642288e-15,True,0.002684437421354824,,-0.021739130434782608,1.0,0.1,5000,80
oracle_k8,8,0.03536668222755919,False,0.031059866665886237,-0.12743628185907047,,,0.1,5000,80
blind_raw_eigengap,4,0.0371026767605871,False,0.04087223523104787,,,,0.1,5000,81
oracle_k2,2,0.10121966886898429,False,0.05024843362416426,,0.23369565217391305,0.23369565217391305,0.1,5000,81
oracle_k8,8,0.06156696482679436,False,0.04122379066449152,-0.12743628185907047,,,0.1,5000,81
blind_raw_eigengap,4,0.03710267676058687,False,0.041441936102129935,,,,0.1,5000,82
oracle_k2,2,0.10121966886898423,False,0.050406772200509424,,0.23369565217391305,0.23369565217391305,0.1,5000,82
oracle_k8,8,0.03536668222755904,False,0.041925891114231256,-0.12743628185907047,,,0.1,5000,82
blind_raw_eigengap,4,0.0371026767605871,False,0.041443693682432815,,,,0.1,5000,83
oracle_k2,2,0.07151512381109959,False,0.029872348927285935,,0.04341926729986431,0.55359565807327,0.1,5000,83
oracle_k8,8,0.03536668222755897,False,0.04244421263649147,-0.12743628185907047,,,0.1,5000,83
blind_raw_eigengap,4,0.03710267676058687,False,0.04078174685843805,,,,0.1,5000,84
oracle_k2,2,0.10121966886898429,False,0.049596351349849875,,0.23369565217391305,0.23369565217391305,0.1,5000,84
oracle_k8,8,0.03536668222755904,False,0.0422348211391285,-0.12743628185907047,,,0.1,5000,84
blind_raw_eigengap,4,0.03710267676058694,False,0.04129137584302745,,,,0.1,5000,85
oracle_k2,2,0.10121966886898426,False,0.0511859348394319,,0.23369565217391305,0.23369565217391305,0.1,5000,85
oracle_k8,8,0.06156696482679443,False,0.04093174150266437,-0.12743628185907047,,,0.1,5000,85
blind_raw_eigengap,4,0.03710267676058694,False,0.04039740578091842,,,,0.1,5000,86
oracle_k2,2,1.2004286453759505e-15,True,0.0031905295233650845,,-0.021739130434782608,1.0,0.1,5000,86
oracle_k8,8,0.06156696482679461,False,0.04038746023043167,-0.12743628185907047,,,0.1,5000,86
blind_raw_eigengap,4,0.03710267676058703,False,0.04029241289179251,,,,0.1,5000,87
oracle_k2,2,1.2004286453759505e-15,True,0.0029012444340741714,,-0.021739130434782608,1.0,0.1,5000,87
oracle_k8,8,0.06156696482679439,False,0.040472509559681895,-0.12743628185907047,,,0.1,5000,87
blind_raw_eigengap,4,0.03710267676058687,False,0.04090398556159239,,,,0.1,5000,88
oracle_k2,2,1.1796119636642288e-15,True,0.003603517088746476,,-0.021739130434782608,1.0,0.1,5000,88
oracle_k8,8,0.03536668222755917,False,0.031624437083636166,-0.12743628185907047,,,0.1,5000,88
blind_raw_eigengap,4,0.03710267676058687,False,0.04091468923258113,,,,0.1,5000,89
oracle_k2,2,1.2004286453759505e-15,True,0.0040113128918370005,,-0.021739130434782608,1.0,0.1,5000,89
oracle_k8,8,0.06156696482679426,False,0.04052416499260226,-0.12743628185907047,,,0.1,5000,89
blind_raw_eigengap,4,0.037102676760587025,False,0.04097070180993967,,,,0.1,5000,90
oracle_k2,2,0.07151512381109947,False,0.029892722871703192,,0.04341926729986431,0.55359565807327,0.1,5000,90
oracle_k8,8,0.06156696482679447,False,0.04048774744084612,-0.12743628185907047,,,0.1,5000,90
blind_raw_eigengap,4,0.03710267676058707,False,0.04150110287990401,,,,0.1,5000,91
oracle_k2,2,0.04947023568078188,False,0.025820684980208026,,-0.016216216216216217,0.23783783783783785,0.1,5000,91
oracle_k8,8,0.035366682227558933,False,0.04108516797707019,-0.12743628185907047,,,0.1,5000,91
blind_raw_eigengap,4,0.03710267676058687,False,0.04068420733197782,,,,0.1,5000,92
oracle_k2,2,0.10121966886898429,False,0.05055052138454402,,0.23369565217391305,0.23369565217391305,0.1,5000,92
oracle_k8,8,0.03536668222755903,False,0.040646875228077396,-0.12743628185907047,,,0.1,5000,92
blind_raw_eigengap,4,0.0371026767605871,False,0.04043972992566914,,,,0.1,5000,93
oracle_k2,2,1.1796119636642288e-15,True,0.0037490022652588925,,-0.021739130434782608,1.0,0.1,5000,93
oracle_k8,8,0.035366682227558954,False,0.040049002905481634,-0.12743628185907047,,,0.1,5000,93
blind_raw_eigengap,4,0.037102676760586775,False,0.04150678227392421,,,,0.1,5000,94
oracle_k2,2,8.465450562766819e-16,True,0.00321601715819035,,-0.021739130434782608,1.0,0.1,5000,94
oracle_k8,8,0.06156696482679419,False,0.04130608945029311,-0.12743628185907047,,,0.1,5000,94
blind_raw_eigengap,4,0.0371026767605871,False,0.04054141361954602,,,,0.1,5000,95
oracle_k2,2,1.1796119636642288e-15,True,0.0030176910678522116,,-0.021739130434782608,1.0,0.1,5000,95
oracle_k8,8,0.06156696482679436,False,0.040712348821023384,-0.12743628185907047,,,0.1,5000,95
blind_raw_eigengap,4,0.037102676760586775,False,0.04174735050498316,,,,0.1,5000,96
oracle_k2,2,0.10121966886898423,False,0.05172343275611593,,0.23369565217391305,0.23369565217391305,0.1,5000,96
oracle_k8,8,0.03536668222755927,False,0.04098865858331851,-0.12743628185907047,,,0.1,5000,96
blind_raw_eigengap,4,0.03710267676058687,False,0.041975010555203716,,,,0.1,5000,97
oracle_k2,2,0.10121966886898429,False,0.05023593914495158,,0.23369565217391305,0.23369565217391305,0.1,5000,97
oracle_k8,8,0.061566964826794364,False,0.040585197206467444,-0.12743628185907047,,,0.1,5000,97
blind_raw_eigengap,4,0.037102676760587025,False,0.04089745508483051,,,,0.1,5000,98
oracle_k2,2,0.07151512381109947,False,0.030692718976685393,,0.04341926729986431,0.55359565807327,0.1,5000,98
oracle_k8,8,0.03536668222755896,False,0.0415065567756695,-0.12743628185907047,,,0.1,5000,98
blind_raw_eigengap,4,0.037102676760586775,False,0.04139089488683711,,,,0.1,5000,99
oracle_k2,2,0.07151512381109909,False,0.030374732695352086,,0.04341926729986431,0.55359565807327,0.1,5000,99
oracle_k8,8,0.03536668222755893,False,0.04105000959403826,-0.12743628185907047,,,0.1,5000,99
blind_raw_eigengap,4,0.06185811153064266,False,0.10448557958957294,,,,0.4,100,0
oracle_k2,2,0.1344791290604291,False,0.06638588088296542,,0.23369565217391305,0.23369565217391305,0.4,100,0
oracle_k8,8,0.1585713183948741,False,0.13296050890881625,-0.07113569180890626,,,0.4,100,0
blind_raw_eigengap,4,0.06185811153064265,False,0.1022538824181919,,,,0.4,100,1
oracle_k2,2,0.18569965839819683,False,0.07122017450554124,,0.06606085743373176,0.37796463180121415,0.4,100,1
oracle_k8,8,0.15965837258637589,False,0.15111364034718813,-0.06143540669856459,,,0.4,100,1
blind_raw_eigengap,4,0.06185811153064265,False,0.09235232945091514,,,,0.4,100,2
oracle_k2,2,6.38378239159465e-16,True,0.03561597598222962,,-0.021739130434782608,1.0,0.4,100,2
oracle_k8,8,0.2036423692948987,False,0.13376870153027912,-0.0858085808580858,,,0.4,100,2
blind_raw_eigengap,4,0.06185811153064265,False,0.10378258458125349,,,,0.4,100,3
oracle_k2,2,9.159339953157541e-16,True,0.04351624323198669,,-0.021739130434782608,1.0,0.4,100,3
oracle_k8,8,0.14641038977473264,False,0.12356470813513559,-0.10698960617907886,,,0.4,100,3
blind_raw_eigengap,4,0.06185811153064265,False,0.09987104825291182,,,,0.4,100,4
oracle_k2,2,7.771561172376096e-16,True,0.03791380327641261,,-0.021739130434782608,1.0,0.4,100,4
oracle_k8,8,0.21009003095808695,False,0.14036720696593666,-0.10698960617907886,,,0.4,100,4
blind_raw_eigengap,4,0.06185811153064266,False,0.09746013588463671,,,,0.4,100,5
oracle_k2,2,0.16178866400390166,False,0.08169495349160072,,0.15564613526570048,0.3259359903381642,0.4,100,5
oracle_k8,8,0.19670620451552723,False,0.1302840398285189,-0.10698960617907886,,,0.4,100,5
blind_raw_eigengap,4,0.061858111530642496,False,0.10261231281198004,,,,0.4,100,6
oracle_k2,2,0.1649134801218313,False,0.07160373009035599,,0.15577358490566037,0.23381132075471697,0.4,100,6
oracle_k8,8,0.06809446002314323,False,0.13129210588969345,-0.12743628185907047,,,0.4,100,6
blind_raw_eigengap,4,0.06185811153064233,False,0.10729547975596232,,,,0.4,100,7
oracle_k2,2,0.2122506034746251,False,0.07440022507158464,,0.06606085743373176,0.4913841861166623,0.4,100,7
oracle_k8,8,0.1902209902298622,False,0.17494653977266597,0.009535615523982074,,,0.4,100,7
blind_raw_eigengap,4,0.06185811153064281,False,0.09700395174708819,,,,0.4,100,8
oracle_k2,2,0.14838129665880936,False,0.0832217773086494,,0.0919245283018868,0.43245283018867925,0.4,100,8
oracle_k8,8,0.20453003928315877,False,0.15314279128488914,-0.07806476484194294,,,0.4,100,8
blind_raw_eigengap,4,0.06185811153064233,False,0.10617512479201331,,,,0.4,100,9
oracle_k2,2,0.1539618566748816,False,0.057171147849819665,,0.02352852456543871,0.6189811847215414,0.4,100,9
oracle_k8,8,0.19716211100436754,False,0.15765628238388998,-0.00558982266769468,,,0.4,100,9
blind_raw_eigengap,4,0.06185811153064266,False,0.10038373544093178,,,,0.4,100,10
oracle_k2,2,0.11009083491955113,False,0.06236604517600802,,0.04341926729986431,0.55359565807327,0.4,100,10
oracle_k8,8,0.1770103388273625,False,0.13220662239505707,-0.0877748967636608,,,0.4,100,10
blind_raw_eigengap,4,9.575673587391975e-16,True,0.07186044093178036,,,,0.4,100,11
oracle_k2,2,0.1756715072258005,False,0.06505233927922699,,-0.010828696044517973,0.23657692886148293,0.4,100,11
oracle_k8,8,0.12894167043544982,False,0.1268678496791065,-0.10756366400608133,,,0.4,100,11
blind_raw_eigengap,4,0.06185811153064266,False,0.10218143372157516,,,,0.4,100,12
oracle_k2,2,0.2483178396608121,False,0.0572695665898838,,-0.014490566037735849,0.8368301886792453,0.4,100,12
oracle_k8,8,0.23379320167554196,False,0.18239145264073575,0.23719202190066485,,,0.4,100,12
blind_raw_eigengap,4,0.061858111530642496,False,0.09293919855795896,,,,0.4,100,13
oracle_k2,2,0.281325667613172,False,0.05722199083715118,,-0.014643719806763286,0.8368055555555556,0.4,100,13
oracle_k8,8,0.21632796382692612,False,0.14176860877357947,-0.07043062200956937,,,0.4,100,13
blind_raw_eigengap,4,0.06185811153064265,False,0.10577579034941764,,,,0.4,100,14
oracle_k2,2,7.771561172376096e-16,True,0.04086517770373455,,-0.021739130434782608,1.0,0.4,100,14
oracle_k8,8,0.2036423692948987,False,0.1444037998380153,-0.0877748967636608,,,0.4,100,14
blind_raw_eigengap,4,8.396061623727746e-16,True,0.07025409040488075,,,,0.4,100,15
oracle_k2,2,7.771561172376096e-16,True,0.0329046924892406,,-0.021739130434782608,1.0,0.4,100,15
oracle_k8,8,0.20773887260317614,False,0.17681428320737191,-0.02282619208820969,,,0.4,100,15
blind_raw_eigengap,4,0.061858111530642385,False,0.10057231003882418,,,,0.4,100,16
oracle_k2,2,0.192560210863536,False,0.07223511026561416,,0.022644072913914782,0.6186360720081518,0.4,100,16
oracle_k8,8,0.1867907640034917,False,0.13896469135747602,-0.11037445139602203,,,0.4,100,16
blind_raw_eigengap,4,0.061858111530642385,False,0.09756828896283971,,,,0.4,100,17
oracle_k2,2,0.16245719782047077,False,0.06311882222342358,,0.09233554616777308,0.43270971635485816,0.4,100,17
oracle_k8,8,0.1961770652601142,False,0.16078947749728528,-0.058435255290234904,,,0.4,100,17
blind_raw_eigengap,4,0.06185811153064281,False,0.09891396283971159,,,,0.4,100,18
oracle_k2,2,0.24979436981476746,False,0.07013962719693954,,0.006792452830188679,0.6878490566037736,0.4,100,18
oracle_k8,8,0.20740916470089465,False,0.13625111316823835,-0.08009917040144941,,,0.4,100,18
blind_raw_eigengap,4,0.06185811153064265,False,0.10265391014975044,,,,0.4,100,19
oracle_k2,2,0.13447912906042916,False,0.06940415451895043,,0.23369565217391305,0.23369565217391305,0.4,100,19
oracle_k8,8,0.16969068930935638,False,0.14623506001891798,-0.03935703848027277,,,0.4,100,19
blind_raw_eigengap,4,0.06185811153064233,False,0.09940827787021629,,,,0.4,100,20
oracle_k2,2,0.2616026011736724,False,0.060811810000033016,,-0.005736498471525078,0.7605389289353511,0.4,100,20
oracle_k8,8,0.1641658678674364,False,0.14256043503644214,-0.011885046273745738,,,0.4,100,20
blind_raw_eigengap,4,0.06185811153064233,False,0.10068600942872989,,,,0.4,100,21
oracle_k2,2,0.302601395943295,False,0.04897654562686008,,-0.01992678416424501,0.9166320715552704,0.4,100,21
oracle_k8,8,0.21751542296511542,False,0.12505612285815818,-0.1004231311706629,,,0.4,100,21
blind_raw_eigengap,4,0.061858111530642385,False,0.09829589572934,,,,0.4,100,22
oracle_k2,2,0.1499551307837182,False,0.0849991776069523,,0.1219760727629543,0.37740121523191306,0.4,100,22
oracle_k8,8,0.20279868871853196,False,0.15861610900673404,-0.0017598748533437622,,,0.4,100,22
blind_raw_eigengap,4,0.06185811153064233,False,0.10144238768718804,,,,0.4,100,23
oracle_k2,2,0.1624571978204711,False,0.07269227697230761,,0.09233554616777308,0.43270971635485816,0.4,100,23
oracle_k8,8,0.17692575986011466,False,0.1596363740499385,-0.031061929722384002,,,0.4,100,23
blind_raw_eigengap,4,0.061858111530642496,False,0.10197102052135332,,,,0.4,100,24
oracle_k2,2,7.771561172376096e-16,True,0.035283041788143836,,-0.021739130434782608,1.0,0.4,100,24
oracle_k8,8,0.20008738386918828,False,0.1564083765258227,-0.04609021075438251,,,0.4,100,24
blind_raw_eigengap,4,0.061858111530642496,False,0.10489496672212979,,,,0.4,100,25
oracle_k2,2,0.17708754215356123,False,0.06447451795755695,,0.19292750122655394,0.27806921538287355,0.4,100,25
oracle_k8,8,0.21751542296511545,False,0.14207642533026577,-0.1004231311706629,,,0.4,100,25
blind_raw_eigengap,4,0.061858111530642385,False,0.10035184414864114,,,,0.4,100,26
oracle_k2,2,0.17708754215356118,False,0.07814390638790115,,0.19292750122655394,0.27806921538287355,0.4,100,26
