model,samples_per_state,repeat,observed_micro_ei_bits,observed_macro_ei_bits,observed_delta_ei_bits,null_micro_ei_bits,null_macro_ei_bits,null_delta_ei_bits
eta_0.02,5000,59,0.8679347941133414,0.8601886541708024,-0.007746139942539032,0.006671182650186976,0.00016661950690529675,-0.006504563143281679
eta_0.02,5000,60,0.855516020856666,0.8477432836240459,-0.007772737232620064,0.006586213526752473,0.00012551444280930178,-0.006460699083943171
eta_0.02,5000,61,0.8635737986201718,0.8559707219832727,-0.007603076636899075,0.006712085263723723,0.00014503009494111816,-0.006567055168782605
eta_0.02,5000,62,0.8636516517745289,0.8559487851183987,-0.007702866656130181,0.006540589845848738,0.00015341742559325387,-0.006387172420255484
eta_0.02,5000,63,0.8629729984143489,0.8552585533667411,-0.007714445047607876,0.0065179251376233675,0.00023282836716143055,-0.006285096770461937
eta_0.02,5000,64,0.8603415204726247,0.852878400968144,-0.007463119504480642,0.006609504727459264,0.0001716063510093018,-0.006437898376449962
eta_0.02,5000,65,0.859136368028708,0.8517878204825986,-0.007348547546109363,0.006311121409369836,0.0001585282080203624,-0.006152593201349474
eta_0.02,5000,66,0.8630429415576105,0.8550011476765166,-0.00804179388109394,0.006448841186339059,0.00016360439506417552,-0.006285236791274884
eta_0.02,5000,67,0.8603019526436041,0.8523956211751418,-0.007906331468462313,0.006606709241125479,0.00018119786884885508,-0.006425511372276624
eta_0.02,5000,68,0.8595103137955045,0.8516678560180865,-0.007842457777417988,0.006680307922892175,0.00018514210719306167,-0.006495165815699113
eta_0.02,5000,69,0.8620375058390648,0.8542349880863576,-0.007802517752707239,0.006244143233487753,0.00013105379011153296,-0.00611308944337622
eta_0.02,5000,70,0.8606961936241634,0.8526215414347624,-0.008074652189400955,0.006744765185252066,0.00014059686335612628,-0.00660416832189594
eta_0.02,5000,71,0.8615190168280696,0.8538271757593048,-0.00769184106876486,0.00644090906674822,0.0001168313522494596,-0.00632407771449876
eta_0.02,5000,72,0.8585136821350757,0.8509486009230799,-0.007565081211995839,0.00651407617494672,0.0001832068134036276,-0.006330869361543093
eta_0.02,5000,73,0.864766186638455,0.8572270537075733,-0.007539132930881598,0.006802090581582769,0.00014550921025520858,-0.006656581371327561
eta_0.02,5000,74,0.8637513436821097,0.8562750215699418,-0.007476322112167866,0.006580699491080488,0.00019115178406800293,-0.006389547707012485
eta_0.02,5000,75,0.8604376717488448,0.852630355926318,-0.007807315822526806,0.006429825843604739,9.25227248361012e-05,-0.006337303118768638
eta_0.02,5000,76,0.8586359261962148,0.8509640541126836,-0.0076718720835311505,0.006935825165098958,0.00011829040723101759,-0.00681753475786794
eta_0.02,5000,77,0.8559234312135845,0.8485103270770247,-0.007413104136559823,0.006813775719833287,9.835665945990261e-05,-0.0067154190603733845
eta_0.02,5000,78,0.8626912732951467,0.8551858720356834,-0.007505401259463307,0.006464855598819639,0.00015842778701020776,-0.006306427811809431
eta_0.02,5000,79,0.8646146530980016,0.856803039444411,-0.00781161365359051,0.006931508139988223,0.00014709875654361884,-0.006784409383444604
eta_0.02,5000,80,0.8621402720530181,0.8544558204288262,-0.007684451624191957,0.006347827425744988,0.00014930793170773117,-0.006198519494037257
eta_0.02,5000,81,0.8635745663095437,0.8557615055898045,-0.007813060719739195,0.0064342525668573125,0.00013815208506286073,-0.006296100481794452
eta_0.02,5000,82,0.860823372511523,0.8530892277940381,-0.007734144717484903,0.006569791700991811,0.0001629797845496182,-0.006406811916442192
eta_0.02,5000,83,0.8594243031004193,0.8519879193083298,-0.0074363837920894404,0.006702601538206367,0.00016846837832961374,-0.0065341331598767535
eta_0.02,5000,84,0.8676727728843382,0.8596487648604993,-0.008024008023838847,0.006644495810457917,0.00012863288107686012,-0.006515862929381057
eta_0.02,5000,85,0.8649460597126986,0.857236911962231,-0.007709147750467604,0.006649863930642521,0.00015897003890789202,-0.006490893891734629
eta_0.02,5000,86,0.8607954968018569,0.8530389665388409,-0.007756530263015926,0.006477147227892613,9.351445154262908e-05,-0.006383632776349984
eta_0.02,5000,87,0.8598605615450685,0.8517313744375208,-0.00812918710754773,0.006706645217364291,0.000160846768304129,-0.0065457984490601626
eta_0.02,5000,88,0.8557689323819191,0.848010929089221,-0.007758003292698046,0.0068344772436785585,0.00016666247800491512,-0.006667814765673644
eta_0.02,5000,89,0.8600085597660012,0.8524716001705175,-0.007536959595483728,0.006756819245430516,0.0001765770379407597,-0.006580242207489756
eta_0.02,5000,90,0.8597062676788404,0.851892221329072,-0.007814046349768344,0.006462740928499006,0.00014218260955693217,-0.006320558318942074
eta_0.02,5000,91,0.8622310815018706,0.8540846791672367,-0.008146402334633818,0.006533196070913336,0.00014389476833968378,-0.006389301302573652
eta_0.02,5000,92,0.8617278938799892,0.8537055494544492,-0.008022344425539951,0.006576218575162818,0.00012543508316187872,-0.00645078349200094
eta_0.02,5000,93,0.8621222071230018,0.8543376604405564,-0.007784546682445437,0.006257539790699776,0.00010099407397636039,-0.006156545716723415
eta_0.02,5000,94,0.8573808064462417,0.8499394557397818,-0.007441350706459904,0.0063798058274039185,0.00012050858821385911,-0.00625929723919006
eta_0.02,5000,95,0.861268942332171,0.8534431028048838,-0.007825839527287215,0.006413541231558383,0.00013019227789471592,-0.0062833489536636665
eta_0.02,5000,96,0.863766735644012,0.8559217653311997,-0.007844970312812283,0.006539317488998744,8.412169812798423e-05,-0.006455195790870759
eta_0.02,5000,97,0.8608473307021042,0.8530923302756193,-0.007755000426484915,0.007014856078898064,0.00013390011131547133,-0.006880955967582593
eta_0.02,5000,98,0.861197875071772,0.8531376581551755,-0.00806021691659653,0.006823089051683179,9.258736915685505e-05,-0.0067305016825263235
eta_0.02,5000,99,0.8584430181521764,0.8505651839528336,-0.007877834199342737,0.006393574247959829,0.0001420756826711088,-0.00625149856528872
eta_0.2,100,0,1.2705255160260378,0.8464569434453487,-0.4240685725806891,0.37081091893347456,0.006833786950053477,-0.3639771319834211
eta_0.2,100,1,1.267933526980704,0.8357502492115425,-0.43218327776916143,0.3849447589617128,0.006242804032594631,-0.3787019549291182
eta_0.2,100,2,1.2722343076144114,0.8484765906104078,-0.42375771700400355,0.39199712399747916,0.007020608955615748,-0.3849765150418634
eta_0.2,100,3,1.2893236915228643,0.8685523453064914,-0.4207713462163729,0.38183492978339073,0.008140153371200696,-0.37369477641219
eta_0.2,100,4,1.2806920834531283,0.868392743376905,-0.4122993400762234,0.37991367458296565,0.005346660201103866,-0.3745670143818618
eta_0.2,100,5,1.278410997014556,0.8486815596414814,-0.4297294373730747,0.37463156911847834,0.007308869851563209,-0.36732269926691513
eta_0.2,100,6,1.2742380887925957,0.8562830249716804,-0.4179550638209153,0.36854484354301836,0.008590323834413351,-0.35995451970860504
eta_0.2,100,7,1.300380045706135,0.8754636658913081,-0.4249163798148269,0.38654261932941764,0.008750583079333102,-0.3777920362500845
eta_0.2,100,8,1.2840959983604512,0.8541398033139314,-0.42995619504651983,0.36370588407571613,0.005762878834039559,-0.35794300524167655
eta_0.2,100,9,1.3002054203778945,0.8676156148510408,-0.4325898055268538,0.3834638907621559,0.00783252361630268,-0.37563136714585327
eta_0.2,100,10,1.2689434749962119,0.8611381736536003,-0.4078053013426115,0.37401017501217226,0.006133042650860265,-0.367877132361312
eta_0.2,100,11,1.2307884067437713,0.8170018596209588,-0.4137865471228125,0.38070817603221463,0.004775471734031605,-0.37593270429818304
eta_0.2,100,12,1.2492472474920098,0.833071871829363,-0.41617537566264673,0.3821314071504076,0.0095392796098784,-0.3725921275405292
eta_0.2,100,13,1.3147930748423573,0.8805006052140727,-0.4342924696282846,0.38746335663814174,0.006653588507337372,-0.38080976813080436
eta_0.2,100,14,1.280530338701502,0.8632157204728125,-0.4173146182286894,0.3657394268435996,0.00509756794471878,-0.36064185889888084
eta_0.2,100,15,1.3047975826370004,0.8827661961961795,-0.42203138644082094,0.3785711670401036,0.008803978409260185,-0.3697671886308434
eta_0.2,100,16,1.316448722017637,0.8976569785801369,-0.41879174343750014,0.37490980464972606,0.008457687735118785,-0.3664521169146073
eta_0.2,100,17,1.2862447820803269,0.8748505466270184,-0.41139423545330844,0.3844710998129961,0.006211928037757591,-0.3782591717752385
eta_0.2,100,18,1.2717302307439242,0.8376965356278505,-0.4340336951160737,0.379042369062931,0.006645466669164565,-0.37239690239376644
eta_0.2,100,19,1.2810547473829812,0.8505385193792896,-0.4305162280036916,0.3972452908382653,0.00539200257249774,-0.3918532882657676
eta_0.2,100,20,1.2867157884341178,0.8669820582922279,-0.41973373014188997,0.3966715986604223,0.008497607490434142,-0.38817399116998813
eta_0.2,100,21,1.2638431645510944,0.8281765323996242,-0.43566663215147017,0.38868065220636666,0.006174072544041373,-0.38250657966232526
eta_0.2,100,22,1.29499481214174,0.8479087034214606,-0.44708610872027943,0.3779958977120532,0.005419124975712469,-0.37257677273634077
eta_0.2,100,23,1.2904277527410721,0.8602724464792704,-0.43015530626180176,0.38039570233603665,0.006746399105789772,-0.37364930323024687
eta_0.2,100,24,1.3048887422683204,0.877627808831257,-0.4272609334370634,0.3698534542308156,0.006465335007274767,-0.36338811922354086
eta_0.2,100,25,1.320273335578939,0.8907785827885737,-0.4294947527903652,0.384571939479527,0.007921803171848983,-0.376650136307678
eta_0.2,100,26,1.282525716305669,0.8807362090483548,-0.4017895072573141,0.39443106301105946,0.006927106317643695,-0.38750395669341575
eta_0.2,100,27,1.2972638902115852,0.8821086159994296,-0.4151552742121556,0.3869157411974744,0.008006103449484062,-0.37890963774799036
eta_0.2,100,28,1.2952076615254395,0.867081172564758,-0.4281264889606815,0.3747689240464795,0.008562282820509054,-0.36620664122597046
eta_0.2,100,29,1.309995843014389,0.8756360573504829,-0.4343597856639061,0.3868069546607218,0.00874668171905468,-0.3780602729416671
eta_0.2,100,30,1.254701061686897,0.8209941769282368,-0.43370688475866015,0.3893108348850971,0.00842193590359245,-0.38088889898150463
eta_0.2,100,31,1.2673257326593046,0.8337508400736358,-0.43357489258566884,0.38053079287618075,0.0070896765379501025,-0.3734411163382306
eta_0.2,100,32,1.298169995399878,0.8667061829995739,-0.43146381240030407,0.3798102482703711,0.00833627383812461,-0.37147397443224645
eta_0.2,100,33,1.2858337624747609,0.8749851149876673,-0.4108486474870936,0.3780091340220748,0.00863335118066583,-0.369375782841409
eta_0.2,100,34,1.2907723679795537,0.859213281212414,-0.4315590867671397,0.3691154571236816,0.010312177283602522,-0.3588032798400791
eta_0.2,100,35,1.267008982490065,0.8445773957487366,-0.4224315867413284,0.3849441172042815,0.0067490945656453255,-0.3781950226386362
eta_0.2,100,36,1.253877753980224,0.8261217544254416,-0.4277559995547824,0.35820802732523377,0.004753330556057842,-0.3534546967691759
eta_0.2,100,37,1.2888205877072438,0.8593658275987768,-0.42945476010846706,0.3784423005763186,0.006027479826494731,-0.3724148207498239
eta_0.2,100,38,1.3467799314073006,0.9279599232039084,-0.41882000820339216,0.3762027241127237,0.008227494235890542,-0.3679752298768332
eta_0.2,100,39,1.2828371163086763,0.8417916875612697,-0.4410454287474066,0.3708361894353797,0.008635375022541691,-0.362200814412838
eta_0.2,100,40,1.2632845163031494,0.8369879461945487,-0.42629657010860067,0.3853297873168748,0.006474770190572578,-0.3788550171263022
eta_0.2,100,41,1.2868526713432382,0.846252252811084,-0.44060041853215426,0.40476114563320786,0.010519822894466492,-0.39424132273874135
eta_0.2,100,42,1.3152286860746052,0.8882361462015239,-0.4269925398730813,0.38553762958321486,0.007645453709030728,-0.3778921758741841
eta_0.2,100,43,1.2778226709091463,0.8579305702456574,-0.4198921006634888,0.35868280029084393,0.009019306736203159,-0.34966349355464077
eta_0.2,100,44,1.2993217070530427,0.8653591807564627,-0.43396252629658005,0.37597027494831564,0.011773410707695673,-0.36419686424062
eta_0.2,100,45,1.2621695941744886,0.8578220545414392,-0.40434753963304937,0.3797307836321571,0.004913811210776898,-0.37481697242138023
eta_0.2,100,46,1.2866981703686171,0.8585290415129914,-0.42816912885562575,0.3762904963369491,0.00762440123139332,-0.3686660951055558
eta_0.2,100,47,1.3069190349103363,0.8621042360168234,-0.44481479889351294,0.34961123603167726,0.006407898597741874,-0.3432033374339354
eta_0.2,100,48,1.3009246018331113,0.8560800410989662,-0.44484456073414513,0.3827747589666411,0.00903901471659108,-0.37373574425005
eta_0.2,100,49,1.2679563974937622,0.86284962166777,-0.4051067758259922,0.3842221244151138,0.005933677498522472,-0.3782884469165913
eta_0.2,100,50,1.2847047118754007,0.831069757787163,-0.45363495408823773,0.3807345368261951,0.006280330172524226,-0.3744542066536709
eta_0.2,100,51,1.2710122805972783,0.8656105526383759,-0.4054017279589024,0.36974022021891934,0.005423233006553075,-0.3643169872123663
eta_0.2,100,52,1.2698328320915935,0.8502016201468111,-0.41963121194478237,0.3751336962110396,0.006831308273306375,-0.36830238793773323
eta_0.2,100,53,1.2773447742072863,0.8530023338305202,-0.42434244037676616,0.3710003083520517,0.008314467776438652,-0.3626858405756131
eta_0.2,100,54,1.301160835303667,0.8765021460183928,-0.42465868928527417,0.37719446254847067,0.006359122130724557,-0.37083534041774613
eta_0.2,100,55,1.2854534852017956,0.8586643463412733,-0.4267891388605223,0.3589992687990872,0.007850682987134462,-0.35114858581195274
eta_0.2,100,56,1.2878621087353965,0.8778694970324179,-0.4099926117029786,0.37131832903890566,0.008005039976597666,-0.363313289062308
eta_0.2,100,57,1.2729045849874847,0.8615231960225868,-0.41138138896489795,0.3738915924912134,0.007085746071753338,-0.36680584641946007
eta_0.2,100,58,1.2542649953791016,0.8530060718018484,-0.40125892357725323,0.3681688738757078,0.009995827285241073,-0.3581730465904667
eta_0.2,100,59,1.2582809877518952,0.8505800575133635,-0.4077009302385317,0.3758967794046506,0.0062871745559225315,-0.36960960484872807
eta_0.2,100,60,1.2772184246219647,0.8436826066749152,-0.43353581794704943,0.37299344080447056,0.005651964101960014,-0.36734147670251055
eta_0.2,100,61,1.3041878135291614,0.8756343940980484,-0.4285534194311129,0.38350548980303784,0.0056743551721437635,-0.37783113463089407
eta_0.2,100,62,1.275454193976454,0.8680183134623654,-0.40743588051408874,0.37027514951934815,0.005639821140892202,-0.36463532837845597
eta_0.2,100,63,1.2782535071338001,0.8588985098688899,-0.4193549972649102,0.3667101446123377,0.006194513607851714,-0.36051563100448597
eta_0.2,100,64,1.2741127302466684,0.8553537057869002,-0.4187590244597682,0.3617250637028892,0.006330218343832525,-0.3553948453590567
eta_0.2,100,65,1.2904561054761226,0.8573595904257512,-0.4330965150503714,0.3772843150620187,0.007186743535382941,-0.37009757152663575
eta_0.2,100,66,1.2747954645855886,0.8410636406829499,-0.43373182390263865,0.3798537879172524,0.00582563595197646,-0.37402815196527595
eta_0.2,100,67,1.2952939982815812,0.8824363866333806,-0.41285761164820056,0.38643761839511725,0.0075330848229975865,-0.3789045335721197
eta_0.2,100,68,1.275724828521996,0.863450763745419,-0.412274064776577,0.3778829042376284,0.009273290288870376,-0.368609613948758
eta_0.2,100,69,1.2764554974397002,0.8540185839404418,-0.4224369134992584,0.3919968237058042,0.005691335312498245,-0.3863054883933059
eta_0.2,100,70,1.2693946643913927,0.8260457277120494,-0.4433489366793433,0.371254436051053,0.006635278396435899,-0.3646191576546171
eta_0.2,100,71,1.2941316937086103,0.8671571686370152,-0.42697452507159506,0.39651557100225715,0.006958750731279301,-0.3895568202709778
eta_0.2,100,72,1.3036630795519777,0.886438417750693,-0.4172246618012847,0.4004840250958414,0.007214696134259967,-0.39326932896158145
eta_0.2,100,73,1.2886242139787079,0.856749279668285,-0.4318749343104229,0.38234834086020014,0.0059668980455342855,-0.37638144281466585
eta_0.2,100,74,1.3098852730888388,0.8766804740062119,-0.433204799082627,0.37122769402212324,0.008517260168066549,-0.3627104338540567
eta_0.2,100,75,1.2457028179682235,0.8405761741000143,-0.4051266438682092,0.36827051569274794,0.008548230727841586,-0.3597222849649063
eta_0.2,100,76,1.24418490756123,0.8245268388937079,-0.419658068667522,0.3723709541505483,0.009348466076798862,-0.3630224880737494
eta_0.2,100,77,1.2902688630994539,0.8806404669234026,-0.4096283961760513,0.4002668276562337,0.0070638608478151305,-0.3932029668084186
eta_0.2,100,78,1.275898335734774,0.8570052647611429,-0.41889307097363104,0.40204550353321017,0.009045066968271025,-0.39300043656493916
eta_0.2,100,79,1.2924024351292938,0.8636042114716971,-0.4287982236575967,0.38033798138501956,0.006806236512017546,-0.373531744873002
eta_0.2,100,80,1.3223670980517936,0.9011258119547298,-0.4212412860970638,0.36829807141734755,0.008792613858989842,-0.3595054575583577
eta_0.2,100,81,1.2991342523229934,0.8819684713007316,-0.41716578102226176,0.3750129451721971,0.010093145058677786,-0.36491980011351927
