model,horizon,requested_k,matching_target,repeat,method,discovered_closure_tv,ari_B16,ari_AA20,ari_L23
ECMunrest,0.05,20,AA20,21,spectral,0.010413836404041256,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,22,jump_profile,0.018187833243307104,0.3047804260322916,0.38962630181743924,0.2995777464997407
ECMunrest,0.05,20,AA20,22,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,23,jump_profile,0.030758255416764867,0.27581494661921707,0.4556842556842557,0.2944578313253012
ECMunrest,0.05,20,AA20,23,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,24,jump_profile,0.0323908372926496,0.38087865063061194,0.5067173917038834,0.38871375185285706
ECMunrest,0.05,20,AA20,24,spectral,0.010413836404041256,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,25,jump_profile,0.02937683358701455,0.4237564872587323,0.49072853502065206,0.3773659696759489
ECMunrest,0.05,20,AA20,25,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,26,jump_profile,0.029057759452198618,0.45061879671608873,0.5999815276623257,0.49396198676887537
ECMunrest,0.05,20,AA20,26,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,27,jump_profile,0.030265993369938796,0.40567680820366614,0.42934358921054,0.35798234159081604
ECMunrest,0.05,20,AA20,27,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,28,jump_profile,0.027042473855581322,0.36426905956334343,0.5615249454235663,0.40695972898751176
ECMunrest,0.05,20,AA20,28,spectral,0.010413836404041256,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,20,AA20,29,jump_profile,0.03257714650920378,0.3434823270935083,0.43642242985083524,0.31958729065170677
ECMunrest,0.05,20,AA20,29,spectral,0.010413836404041255,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.05,23,L23,0,jump_profile,0.03307689782871168,0.318053085033439,0.4569137077104936,0.32142916000593286
ECMunrest,0.05,23,L23,0,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,1,jump_profile,0.03142448803416953,0.38698424432842027,0.5487144672480722,0.39625267036434547
ECMunrest,0.05,23,L23,1,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,2,jump_profile,0.03140039517822211,0.4013567848771843,0.5325939122272666,0.41175181361912905
ECMunrest,0.05,23,L23,2,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,3,jump_profile,0.03389859124456661,0.2990502145660884,0.4759771737129533,0.33537033089367346
ECMunrest,0.05,23,L23,3,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,4,jump_profile,0.035478547922071973,0.3165725553464193,0.43961091596865715,0.34067502804119504
ECMunrest,0.05,23,L23,4,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,5,jump_profile,0.033255400270885464,0.4057713515500551,0.5211046457929251,0.42990654205607476
ECMunrest,0.05,23,L23,5,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,6,jump_profile,0.03547182680356658,0.3858192609340776,0.5940045790958948,0.443642632349109
ECMunrest,0.05,23,L23,6,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,7,jump_profile,0.038911766734001575,0.3313600740139849,0.5311773152923569,0.40121999672797815
ECMunrest,0.05,23,L23,7,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,8,jump_profile,0.034647708844702765,0.32750739446087657,0.43961091596865715,0.34067502804119504
ECMunrest,0.05,23,L23,8,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,9,jump_profile,0.03415627972623989,0.22655652508374666,0.36768843476973195,0.24137123794753246
ECMunrest,0.05,23,L23,9,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,10,jump_profile,0.022578743210138245,0.2907774142205445,0.42336846986640986,0.29903433260085077
ECMunrest,0.05,23,L23,10,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,11,jump_profile,0.02370700969756643,0.426990919528233,0.6339255848729906,0.4687492930983781
ECMunrest,0.05,23,L23,11,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,12,jump_profile,0.032496951077078326,0.30907492913112905,0.5275553813709573,0.35819499649286884
ECMunrest,0.05,23,L23,12,spectral,0.02045983545925379,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,13,jump_profile,0.03744605458035193,0.3106742834335321,0.39508677034032,0.2929878301183873
ECMunrest,0.05,23,L23,13,spectral,0.0204598354592538,0.7361791887339333,0.8253029990606456,0.8923227330744372
ECMunrest,0.05,23,L23,14,jump_profile,0.02762666209978575,0.29678967734976475,0.43549535257388083,0.3469872714867186
ECMunrest,0.05,23,L23,14,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,15,jump_profile,0.031207829301206264,0.3362547716164631,0.45878367478625587,0.3382874754151544
ECMunrest,0.05,23,L23,15,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,16,jump_profile,0.0304079824630189,0.345867028707475,0.4328051120739114,0.3472668078227808
ECMunrest,0.05,23,L23,16,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,17,jump_profile,0.032236246517103634,0.3253737022987002,0.45878367478625587,0.3382874754151544
ECMunrest,0.05,23,L23,17,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,18,jump_profile,0.022066709305551976,0.30774365821094796,0.44271226217416815,0.3075335397316821
ECMunrest,0.05,23,L23,18,spectral,0.02045983545925379,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,19,jump_profile,0.025527772886900682,0.3341380584946634,0.5168590178773478,0.3603864923661878
ECMunrest,0.05,23,L23,19,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,20,jump_profile,0.027036401439008033,0.4102667795624866,0.5524876617313592,0.4353205114242774
ECMunrest,0.05,23,L23,20,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,21,jump_profile,0.02974869679030627,0.38087865063061194,0.46187351822241823,0.36324349151339275
ECMunrest,0.05,23,L23,21,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,22,jump_profile,0.02604630329970327,0.289272485668616,0.44492846217885423,0.30957189462704454
ECMunrest,0.05,23,L23,22,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,23,jump_profile,0.030561437563502866,0.3604014718877356,0.4236239581468441,0.3639863424918078
ECMunrest,0.05,23,L23,23,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,24,jump_profile,0.034374392002643445,0.35268884821398494,0.46847029761602627,0.35791909268496214
ECMunrest,0.05,23,L23,24,spectral,0.020459835459253797,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,25,jump_profile,0.03589265179328321,0.31988509665629034,0.4247124404250661,0.30957725755031973
ECMunrest,0.05,23,L23,25,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,26,jump_profile,0.026898483918220764,0.4102667795624866,0.5757350559271328,0.4618936638278408
ECMunrest,0.05,23,L23,26,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,27,jump_profile,0.03535851610804373,0.36426905956334343,0.5073922226363523,0.39473209453364605
ECMunrest,0.05,23,L23,27,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,28,jump_profile,0.03389989387558286,0.4040382110290925,0.5594777283494136,0.4416999316322255
ECMunrest,0.05,23,L23,28,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.05,23,L23,29,jump_profile,0.0311640734874755,0.37246936864457075,0.4600266555270434,0.37796466463484496
ECMunrest,0.05,23,L23,29,spectral,0.020459835459253794,0.6613669671803526,0.8568747067104646,0.7991253721120156
ECMunrest,0.1,16,B16,0,jump_profile,0.05560618909884989,0.39194022127866807,0.5712823333486119,0.40295988794950977
ECMunrest,0.1,16,B16,0,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,1,jump_profile,0.06465509421025305,0.3276687555869648,0.4671062828479238,0.34245984693327586
ECMunrest,0.1,16,B16,1,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,2,jump_profile,0.05155576131153626,0.31088064960135736,0.4715828415855771,0.3246407063170811
ECMunrest,0.1,16,B16,2,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,3,jump_profile,0.06199056309956954,0.4521473212297552,0.5364119987482677,0.4096419139478044
ECMunrest,0.1,16,B16,3,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,4,jump_profile,0.059056842635847026,0.44530069973182085,0.48555467867477525,0.4308045268546578
ECMunrest,0.1,16,B16,4,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,5,jump_profile,0.05283115596222378,0.4164228299342249,0.570743721687118,0.4106185284787195
ECMunrest,0.1,16,B16,5,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,6,jump_profile,0.04179252352714613,0.3484181550903465,0.47257621893913765,0.3325408296972726
ECMunrest,0.1,16,B16,6,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,7,jump_profile,0.04128244474525339,0.364294099326801,0.48957657072783667,0.3633272712896339
ECMunrest,0.1,16,B16,7,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,8,jump_profile,0.04938450307579682,0.33798902757480653,0.44557455096299503,0.3536807147940223
ECMunrest,0.1,16,B16,8,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,9,jump_profile,0.048759566912823696,0.3815621791465233,0.5734066856263695,0.401785867900831
ECMunrest,0.1,16,B16,9,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,10,jump_profile,0.04760627177540149,0.35048520996909543,0.4477444735368062,0.3332440094213221
ECMunrest,0.1,16,B16,10,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,11,jump_profile,0.06132533578915417,0.40813588558012504,0.4719757628219,0.3826203842808571
ECMunrest,0.1,16,B16,11,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,12,jump_profile,0.046484132050891434,0.3114938022952459,0.49532760982490404,0.3430118473273433
ECMunrest,0.1,16,B16,12,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,13,jump_profile,0.05915871964498842,0.4759750300670065,0.5573421850526649,0.4381995938223209
ECMunrest,0.1,16,B16,13,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,14,jump_profile,0.061524822999636755,0.4957616929181195,0.5904434285369423,0.5078271863718787
ECMunrest,0.1,16,B16,14,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,15,jump_profile,0.043388680493675856,0.3818308138281306,0.5511793983986151,0.39226694077646873
ECMunrest,0.1,16,B16,15,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,16,jump_profile,0.0386612888439221,0.36044419629009244,0.46860805177026943,0.3294456733025002
ECMunrest,0.1,16,B16,16,spectral,0.022703032045032823,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,17,jump_profile,0.044817987574372845,0.3807845294721929,0.570743721687118,0.4106185284787195
ECMunrest,0.1,16,B16,17,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,18,jump_profile,0.04381223769175393,0.43132959755476313,0.583505945531262,0.4155998304366257
ECMunrest,0.1,16,B16,18,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,19,jump_profile,0.05983115771759645,0.42066721310670796,0.4770836104583278,0.3853504737449416
ECMunrest,0.1,16,B16,19,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,20,jump_profile,0.042115053616989716,0.31824322664636095,0.4026458741362108,0.29254973690140096
ECMunrest,0.1,16,B16,20,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,21,jump_profile,0.05876407374581156,0.4586953991775933,0.5680202082146977,0.4475257682381418
ECMunrest,0.1,16,B16,21,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,22,jump_profile,0.05049919632532005,0.355917289925209,0.44778096710090526,0.3536358489039877
ECMunrest,0.1,16,B16,22,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,23,jump_profile,0.05849677138891716,0.3587643120282594,0.4303779422037837,0.3384773823084245
ECMunrest,0.1,16,B16,23,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,24,jump_profile,0.05748623320246796,0.3345872762205742,0.5095734187306606,0.35919662665471697
ECMunrest,0.1,16,B16,24,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,25,jump_profile,0.059257267175285774,0.4453732218800411,0.5375726797674247,0.4128447787753781
ECMunrest,0.1,16,B16,25,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,26,jump_profile,0.05022876827518355,0.4357106272669308,0.5630441285284717,0.4301653541932217
ECMunrest,0.1,16,B16,26,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,27,jump_profile,0.04702435099665361,0.30323433930503785,0.45239065163928244,0.3150172181464291
ECMunrest,0.1,16,B16,27,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,28,jump_profile,0.0579336195452958,0.41709565056564224,0.48555467867477525,0.3890287123118804
ECMunrest,0.1,16,B16,28,spectral,0.022703032045032826,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,16,B16,29,jump_profile,0.054166944037228534,0.3867413116757673,0.5247317572681537,0.3576011886296472
ECMunrest,0.1,16,B16,29,spectral,0.02270303204503283,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.1,20,AA20,0,jump_profile,0.059709783333589235,0.3988077114148812,0.4797148328746842,0.3774507170865338
ECMunrest,0.1,20,AA20,0,spectral,0.01988210652604537,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.1,20,AA20,1,jump_profile,0.05193723412364584,0.36198824584121925,0.4936328794221021,0.37992067130413987
ECMunrest,0.1,20,AA20,1,spectral,0.019882106526045374,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.1,20,AA20,2,jump_profile,0.05765218769781758,0.31243306569472634,0.5212870315872081,0.36052254903937264
ECMunrest,0.1,20,AA20,2,spectral,0.01988210652604537,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.1,20,AA20,3,jump_profile,0.0641464798306381,0.3760146287590298,0.4339828611975329,0.35811995790950546
ECMunrest,0.1,20,AA20,3,spectral,0.01988210652604537,0.7059402239143695,1.0,0.8333447168909227
